Date,TSLA_Price,VOO_Price,TSLA_Return,VOO_Return,Expected_Return,AR,CAR_5,CAR_Z,Sample
2019-02-15,20.525333404541016,226.97467041015625,0.013529981687833148,0.011023030780205945,0.017786917736902247,-0.004256936049069099,-0.037124118540450654,-0.46897610324289535,Train
2019-02-19,20.375999450683594,227.36631774902344,-0.007275592114103446,0.001725511213032993,0.003914052347260087,-0.011189644461363533,-0.06921593958120863,-0.874380938950015,Train
2019-02-20,20.17066764831543,227.89154052734375,-0.010077140160173803,0.0023100289590829437,0.004786213567273916,-0.01486335372744772,-0.060134549247546076,-0.7596588871370359,Train
2019-02-21,19.415332794189453,227.0636749267578,-0.03744719150082565,-0.0036327175579674575,-0.00408098180458514,-0.03336620969624051,-0.07598808848151478,-0.9599311453040239,Train
2019-02-22,19.6473331451416,228.42556762695312,0.011949336815981981,0.005997844880448744,0.010288818158666354,0.001660518657315627,-0.06201562527680524,-0.7834218676679905,Train
2019-02-25,19.917999267578125,228.76385498046875,0.013776227055194656,0.0014809522289032095,0.0035491449284428198,0.010227082126751837,-0.0475316071009843,-0.6004502936494868,Train
2019-02-26,19.857332229614258,228.5947265625,-0.0030458399535449043,-0.00073931442527575,0.0002362763509689324,-0.0032821163045138367,-0.039624078944134604,-0.5005572352529054,Train
2019-02-27,20.982667922973633,228.47898864746094,0.05667104122280353,-0.0005063017716089302,0.0005839554448442902,0.05608708577795924,0.03132636056127236,0.39573503917135944,Train
2019-02-28,21.325332641601562,227.94488525390625,0.016330846005180755,-0.002337647749215188,-0.0021486030666640994,0.018479449071844855,0.08317201932935774,1.0506832500662375,Train
2019-03-01,19.652666091918945,229.51158142089844,-0.07843566043230532,0.006873135868993296,0.011594843273549505,-0.09003050370585483,-0.008519003033812728,-0.10761760826613818,Train
2019-03-04,19.02400016784668,228.6303253173828,-0.03198883658491347,-0.0038397021102803963,-0.0043898242664080905,-0.02759901231850538,-0.046345097479069945,-0.5854615294492193,Train
2019-03-05,18.43600082397461,228.3633270263672,-0.03090829156245878,-0.0011678166080767438,-0.0004030934355873279,-0.03050519812687145,-0.07356817930142756,-0.9293612726148597,Train
2019-03-06,18.416000366210938,226.90341186523438,-0.0010848588017886573,-0.0063929492539064325,-0.008199534337368725,0.007114675535580067,-0.12254058954380673,-1.548012732227526,Train
2019-03-07,18.439332962036133,225.07858276367188,0.0012669741182240735,-0.00804231671336142,-0.010660561988642875,0.011927536106866948,-0.12909250250878465,-1.6307807744573752,Train
2019-03-08,18.94266700744629,224.62457275390625,0.02729675994497449,-0.0020171177736725276,-0.0016703390337763793,0.028967098978750872,-0.010094899824178938,-0.12752536540395817,Train
2019-03-11,19.39466667175293,227.90037536621094,0.023861458586003748,0.01458345617375345,0.02309944242240469,0.0007620161635990587,0.018266128657925502,0.23074966291774188,Train
2019-03-12,18.890666961669922,228.71041870117188,-0.025986510550194186,0.0035543747291302275,0.0066429067682203646,-0.03262941731841455,0.0161419094663824,0.20391513921590143,Train
2019-03-13,19.263999938964844,230.26828002929688,0.019762826693860758,0.006811501360418859,0.011502878181716964,0.008259948512143794,0.01728718244294613,0.21838297518924624,Train
2019-03-14,19.33066749572754,230.18812561035156,0.0034607328163371864,-0.00034809144765890476,0.0008200216893467208,0.0026407111269904655,0.008000357463069645,0.10106573879976283,Train
2019-03-15,18.36199951171875,231.3097381591797,-0.05011042604829263,0.00487259082480529,0.008609822171585346,-0.05872024821987798,-0.07968698973555921,-1.0066580809082155,Train
2019-03-18,17.965999603271484,232.13758850097656,-0.021566273770704303,0.0035789688250269514,0.00667960371510928,-0.028245877485813583,-0.10869488338497185,-1.3731047323529593,Train
2019-03-19,17.83133316040039,232.20880126953125,-0.007495627621330492,0.0003067696576610768,0.001797142511452046,-0.009292770132782537,-0.08535823619933983,-1.0783009689195735,Train
2019-03-20,18.239999771118164,231.38099670410156,0.02291845522943481,-0.0035649146841287838,-0.003979812870763706,0.026898268100198516,-0.06671991661128511,-0.8428495471739645,Train
2019-03-21,18.26799964904785,234.0261688232422,0.0015350810461096653,0.011432106166105571,0.01839730072365481,-0.016862219677545146,-0.08622284741582073,-1.0892233022992468,Train
2019-03-22,17.635332107543945,229.5771484375,-0.03463255713040714,-0.01901078160666081,-0.027026651448998365,-0.007605905681408773,-0.03510850487735152,-0.4435135554834544,Train
2019-03-25,17.3613338470459,229.3712921142578,-0.015536892576059724,-0.0008966760178147348,1.4765019316859227e-06,-0.01553836907799141,-0.022400996469529345,-0.2829840127137521,Train
2019-03-26,17.851333618164062,231.02735900878906,0.028223624718877183,0.007220026879851682,0.0121124407105591,0.016111184008318083,0.003002957671571275,0.037935321898144095,Train
2019-03-27,18.32200050354004,229.95315551757812,0.026365922874079573,-0.004649680868186956,-0.00559839674595211,0.031964319620031684,0.008069009191404443,0.10193299225388221,Train
2019-03-28,18.57466697692871,230.84832763671875,0.013790332193247767,0.003892845554242408,0.007147940413073466,0.006642391780174301,0.03157362064912389,0.3988585900339007,Train
2019-03-29,18.657333374023438,232.33432006835938,0.004450491478388496,0.00643709420316485,0.01094422379481549,-0.006493732316426994,0.032685794014105665,0.41290829010344904,Train
2019-04-01,19.278667449951172,235.01084899902344,0.03330240519756256,0.01152016167855252,0.018528688698927872,0.014773716498634685,0.06299787959073176,0.7958303454622,Train
2019-04-02,19.058666229248047,235.09141540527344,-0.011411640419352831,0.0003428199446671165,0.0018509332859999745,-0.013262573705352805,0.033624121877060875,0.42476186028999724,Train
2019-04-03,19.45400047302246,235.5300750732422,0.020743017324461155,0.0018659110423600023,0.0041235434829237656,0.01661947384153739,0.018279276098566583,0.23091574997170794,Train
2019-04-04,17.851999282836914,236.09405517578125,-0.08234816239503528,0.002394514171337514,0.004912274283635428,-0.08726043667867071,-0.07562355236027843,-0.9553260870198136,Train
2019-04-05,18.33066749572754,237.23097229003906,0.02681314318395822,0.00481552622496717,0.008524675858490923,0.018288467325467298,-0.050841352718384136,-0.6422611611770793,Train
2019-04-08,18.213333129882812,237.43682861328125,-0.0064009870820075365,0.0008677464045061534,0.002634178114278688,-0.009035165196286225,-0.07465023441330504,-0.9430304992473904,Train
2019-04-09,18.15399932861328,236.1746063232422,-0.003257712404775681,-0.0053160341527930255,-0.006592665093816072,0.003334952689040391,-0.05805270801891185,-0.7333597095306649,Train
2019-04-10,18.40399932861328,236.9892578125,0.013771070245990558,0.0034493610551120657,0.006486215453596038,0.007284854792394519,-0.06738732706805473,-0.8512807118072292,Train
2019-04-11,17.89466667175293,236.9445343017578,-0.027675107337592375,-0.00018871535003317508,0.0010578273893201496,-0.028732934726912525,-0.008859825116296533,-0.11192309533024784,Train
2019-04-12,17.84666633605957,238.546875,-0.00268238221889483,0.006762513864116082,0.011429783746467427,-0.014112165965362257,-0.04126045840712609,-0.5212290489996549,Train
2019-04-15,17.7586669921875,238.38571166992188,-0.004930856117047799,-0.0006756044491386115,0.0003313382560869854,-0.005262194373134785,-0.037487487583974646,-0.4735664182394736,Train
2019-04-16,18.224000930786133,238.55581665039062,0.026203202008537207,0.0007135703699570062,0.0024041314488045017,0.023799070559732707,-0.017023369713282333,-0.21505032054833428,Train
2019-04-17,18.082000732421875,237.9739227294922,-0.007791933226055425,-0.0024392359367669814,-0.002300183199505086,-0.005491750026550339,-0.02979997453222719,-0.37645273429546,Train
2019-04-18,18.21733283996582,238.4215545654297,0.007484354720840525,0.0018810121327719198,0.0041460758791190926,0.003338278841721432,0.002271239036406767,0.028691774369446456,Train
2019-04-22,17.516666412353516,238.65428161621094,-0.03846152638080802,0.0009761158180745522,0.002795876541039406,-0.04125740292184742,-0.0248739979200784,-0.31422458162662265,Train
2019-04-23,17.593332290649414,240.71322631835938,0.004376739071872082,0.008627310971355273,0.014212254819619423,-0.009835515747747341,-0.029447319294690952,-0.3719977630910195,Train
2019-04-24,17.243999481201172,240.23870849609375,-0.019855977462206353,-0.0019712993320859518,-0.0016019731574906223,-0.018254004304715733,-0.07150039415913939,-0.9032396606682427,Train
2019-04-25,16.5086669921875,240.1492156982422,-0.0426428039397303,-0.0003725161461772819,0.0007835775009500226,-0.043426381440680326,-0.1094350255732694,-1.3824546917044584,Train
2019-04-26,15.675999641418457,241.2502899169922,-0.05043819414148287,0.004584958628944813,0.008180645044710754,-0.05861883918619363,-0.17139214360118443,-2.1651374576058684,Train
2019-04-29,16.097999572753906,241.5546112060547,0.026920128922461872,0.0012614338791767654,0.003221600738370485,0.023698528184091388,-0.10643621249524562,-1.344571727017956,Train
2019-04-30,15.912667274475098,241.70684814453125,-0.011512753335668258,0.0006302381797493872,0.0022797911611587432,-0.013792544496827,-0.11039324124432529,-1.394559497667418,Train
2019-05-01,15.600666999816895,239.943359375,-0.019607038171323476,-0.007295981818755681,-0.009546952766994696,-0.01006008540432878,-0.10219932234393835,-1.2910485644177925,Train
2019-05-02,16.273332595825195,239.4688720703125,0.043117745928183515,-0.0019774971306705247,-0.0016112209170521588,0.044728966845235675,-0.014043974058022338,-0.17741264942355925,Train
2019-05-03,17.00200080871582,241.74264526367188,0.044776827893111326,0.009495067871250207,0.01550703829129713,0.029269789601814197,0.07384465472998548,0.9328538907355088,Train
2019-05-06,17.022666931152344,240.7847137451172,0.0012155112018303882,-0.00396260873835419,-0.00457321372791379,0.005788724929744178,0.05593485147563827,0.706605562955853,Train
2019-05-07,16.470666885375977,236.88180541992188,-0.03242735395158203,-0.016209120024648804,-0.022846281220812597,-0.00958107273076943,0.060146323241695845,0.7598076239182189,Train
2019-05-08,16.32266616821289,236.4163360595703,-0.008985714919320764,-0.001964985700469546,-0.0015925525630082575,-0.007393162356312506,0.06281324628971213,0.79349793705911,Train
2019-05-09,16.131999969482422,235.69117736816406,-0.011681069548660883,-0.00306729519411697,-0.0032373128791992507,-0.008443756669461632,0.009640522775014811,0.12178537786222539,Train
2019-05-10,15.968000411987305,236.7922821044922,-0.010166102021160528,0.004671811429785233,0.008310238449281445,-0.01847634047044197,-0.038105607297241356,-0.4813749100195432,Train
2019-05-13,15.133999824523926,230.98265075683594,-0.052229494360313766,-0.024534715810934138,-0.035268935327345215,-0.01696055903296855,-0.06085489125995409,-0.7687587177394287,Train
2019-05-14,15.487333297729492,232.98779296875,0.02334699863237777,0.008680921295794342,0.014292246994851206,0.009054751637526563,-0.042219066891658094,-0.5333388172389075,Train
2019-05-15,15.463333129882812,234.36639404296875,-0.00154966432150061,0.005917052806297285,0.01016826798814448,-0.01171793230964509,-0.04654383684499068,-0.587972134873801,Train
2019-05-16,15.222000122070312,236.51480102539062,-0.01560679096708617,0.009166873054453406,0.015017337518730248,-0.03062412848581642,-0.06872420866134546,-0.86816907292577,Train
2019-05-17,14.0686674118042,235.08248901367188,-0.07576748791335908,-0.006055908575315683,-0.00769663461974599,-0.06807085329361309,-0.11831872148451658,-1.4946793385014454,Train
2019-05-20,13.690667152404785,233.4801788330078,-0.02686823480397693,-0.006815948679915862,-0.00883069343894715,-0.01803754136502978,-0.1193957038165778,-1.508284482467387,Train
2019-05-21,13.67199993133545,235.45843505859375,-0.0013634997375607805,0.008472908644638455,0.013981870502714858,-0.015345370240275638,-0.14379582569438001,-1.816522752540654,Train
2019-05-22,12.84866714477539,234.8140106201172,-0.06022036210467108,-0.0027368925573475478,-0.002744317809797235,-0.057476044294873845,-0.18955393767960876,-2.3945690979967016,Train
2019-05-23,13.03266716003418,232.0657196044922,0.014320552722358215,-0.011704118542020026,-0.016124350850339537,0.030444903572697753,-0.1284849056210946,-1.6231052138802018,Train
2019-05-24,12.708666801452637,232.46861267089844,-0.02486063325357668,0.0017361162479874181,0.003929876161484113,-0.028790509415060794,-0.08920456174254231,-1.1268902643957541,Train
2019-05-28,12.579999923706055,230.3828125,-0.010124341109633561,-0.00897239479744849,-0.012048335143533854,0.0019239940339002923,-0.06924302634361222,-0.8747231166172817,Train
2019-05-29,12.657333374023438,228.7984161376953,0.006147333130873456,-0.006877233353962509,-0.008922136541309529,0.015069469672182985,-0.038828186431153607,-0.4905030014013643,Train
2019-05-30,12.54800033569336,229.43389892578125,-0.008637920413351985,0.0027774789651668907,0.005483697553614353,-0.014121617966966338,0.004526239896753898,0.057178417497219865,Train
2019-05-31,12.343999862670898,226.36346435546875,-0.016257608189742534,-0.01338265437099051,-0.018628900740098944,0.0023712925503564103,-0.023547371125587444,-0.2974657658217416,Train
2019-06-03,11.9313325881958,225.69204711914062,-0.03343059616543187,-0.0029661024946754377,-0.0030863228557177777,-0.030344273309714093,-0.025101135020240743,-0.3170939257706448,Train
2019-06-04,12.90666675567627,230.6603240966797,0.08174561896341825,0.02201352258955036,0.03418587364502737,0.047559745318390884,0.02053461626424985,0.25940667942601536,Train
2019-06-05,13.105999946594238,232.61183166503906,0.01544420373527533,0.008460525562868026,0.013963393657867267,0.0014808100774080634,0.0069459566694749265,0.08774585957091408,Train
2019-06-06,13.729999542236328,234.12466430664062,0.0476117502048552,0.006503678814498315,0.011043574954377683,0.036568175250477515,0.05763574988691878,0.7280924221809469,Train
2019-06-07,13.633333206176758,236.4610595703125,-0.007040519976872828,0.009979278648796441,0.0162295310904336,-0.023270051067306428,0.03199440626925594,0.404174228712706,Train
2019-06-10,14.192000389099121,237.57115173339844,0.0409780333593881,0.00469460876604022,0.00834425444406617,0.03263377891532193,0.09497245849429196,1.1997541019464157,Train
2019-06-11,14.473333358764648,237.5263671875,0.01982334850283829,-0.00018851003403264066,0.0010581337421293237,0.018765214760708967,0.06617792793661005,0.8360027923783204,Train
2019-06-12,13.950667381286621,237.0787353515625,-0.03611234292213106,-0.001884556402044213,-0.0014725436915693053,-0.03463979923056175,0.030057318628640237,0.37970367293786444,Train
2019-06-13,14.260666847229004,238.13507080078125,0.022221120858935794,0.004455631365049673,0.007987675327329073,0.014233445531606721,0.007722588909769443,0.09755678508310539,Train
2019-06-14,14.32800006866455,237.7769775390625,0.004721603986466594,-0.0015037401274603512,-0.0009043262355781588,0.005625930222044753,0.036618570199120626,0.4625896865294714,Train
2019-06-17,15.001999855041504,237.9918212890625,0.04704074421740101,0.0009035515222020063,0.0026876030707378975,0.04435314114666311,0.048337932430461805,0.6106363216504579,Train
2019-06-18,14.982666969299316,240.3640899658203,-0.0012886872369679558,0.009967857987340123,0.01621249027670909,-0.017501177513677045,0.012071540156075793,0.15249557659848575,Train
2019-06-19,15.095333099365234,240.9996337890625,0.007519764691878983,0.002644088072109918,0.005284664479232105,0.002235100212646878,0.04894643959928442,0.6183233814932082,Train
2019-06-20,14.641332626342773,243.24656677246094,-0.030075551830091918,0.009323387542427009,0.015250873399725093,-0.04532642522981701,-0.010613431162139308,-0.13407579180724125,Train
2019-06-21,14.790666580200195,242.9600830078125,0.010199478262568729,-0.0011777504959255003,-0.00041791582858429215,0.010617394091153021,-0.005621967293031039,-0.07102036135273852,Train
2019-06-24,14.909333229064941,242.6467742919922,0.008023076459826362,-0.0012895481098853523,-0.0005847294865866054,0.008607805946412967,-0.04136730249328118,-0.5225787732530394,Train
2019-06-25,14.650667190551758,240.24769592285156,-0.01734926938308201,-0.009887122448426489,-0.013413203857013733,-0.003936065526068278,-0.02780219050567241,-0.3512154221455784,Train
2019-06-26,14.618000030517578,240.0149383544922,-0.002229738728571129,-0.0009688233115631162,-0.00010617475786583465,-0.002123563970705294,-0.03216085468902458,-0.4062769138231681,Train
2019-06-27,14.855999946594238,240.8572235107422,0.016281291255971775,0.0035093030543207338,0.006575655145569791,0.009705636110401983,0.02287120665119441,0.2889240147224769,Train
2019-06-28,14.897333145141602,242.1888885498047,0.002782256239630465,0.005528856555149675,0.009589038840195288,-0.006806782600564823,0.005447029959476565,0.06881043874103565,Train
2019-07-01,15.14466667175293,244.2495574951172,0.016602537125377292,0.008508519765921152,0.01403500599636559,0.002567531129011702,-0.0005932448579246997,-0.00749425636692931,Train
2019-07-02,14.970000267028809,244.9603729248047,-0.011533195712382427,0.002910201504466192,0.005681733374735034,-0.017214929087117463,-0.013872108418973884,-0.17524153046232463,Train
2019-07-03,15.65999984741211,246.84104919433594,0.0460921555160565,0.007677471450080464,0.012794995546841765,0.033297159969214736,0.021548615520946147,0.27221618006314074,Train
2019-07-05,15.539999961853027,246.5260772705078,-0.0076628280158580475,-0.0012760111207441582,-0.0005645308920281286,-0.0070982971238299185,0.004744682286714246,0.05993792438531056,Train
2019-07-08,15.355999946594238,245.2933349609375,-0.011840412851381266,-0.005000454001536148,-0.006121786713146983,-0.005718626138234283,0.005832838749044786,0.07368422726025435,Train
2019-07-09,15.337332725524902,245.59930419921875,-0.0012156304463569745,0.0012473605869884885,0.00320060192393331,-0.0044162323702902845,-0.0011509247502572003,-0.014539232868608122,Train
2019-07-10,15.928000450134277,246.74205017089844,0.038511763106394925,0.004652887659456706,0.008282002217398795,0.030229760888996128,0.04629376522585639,0.5848130669124848,Train
2019-07-11,15.90666675567627,247.23696899414062,-0.0013393830898483783,0.002005814667177308,0.004332294229893544,-0.005671677319741922,0.007324927936899732,0.09253327204629049,Train
2019-07-12,16.338666915893555,248.4517364501953,0.027158434061185455,0.004913373032345625,0.008670673463310193,0.018487760597875262,0.03291098565860491,0.41575305798137296,Train
2019-07-15,16.899999618530273,248.5147247314453,0.034356089485530594,0.00025352320796767636,0.001717693275154552,0.03263839621037604,0.07126800800721524,0.9003040070753298,Train
2019-07-16,16.825332641601562,247.70484924316406,-0.004418164415035952,-0.0032588631887162656,-0.0035231522348294327,-0.0008950121802065196,0.07478922819729901,0.9447863594739827,Train
2019-07-17,16.99066734313965,246.0312042236328,0.009826533897421275,-0.006756609830792182,-0.008742153709579373,0.018568687607000648,0.06312815491530352,0.7974760684172055,Train
2019-07-18,16.902666091918945,246.93106079101562,-0.00517938756868408,0.0036574895864220913,0.006796764850964593,-0.011976152419648674,0.05682367981539677,0.7178338228478044,Train
2019-07-19,17.211999893188477,245.6083526611328,0.01830088813133579,-0.005356588699881093,-0.006653176692487732,0.02495406482382352,0.06328998404134503,0.7995203995934315,Train
2019-07-22,17.045333862304688,246.20216369628906,-0.009683129904604848,0.0024177151498407934,0.004946892554600987,-0.014630022459205836,0.016021565371763146,0.20239487404162296,Train
2019-07-23,17.344667434692383,247.8937530517578,0.017561027246856264,0.006870733100280413,0.011591258092934886,0.005969769153921379,0.022886346705891045,0.28911527377814383,Train
2019-07-24,17.658666610717773,249.0365753173828,0.018103499372800647,0.0046101293459637205,0.008218202370236261,0.009885297002564386,0.014202956101454783,0.17942101439344535,Train
2019-07-25,15.254667282104492,247.8218994140625,-0.13613708110635003,-0.00487750002895071,-0.005938326608709883,-0.13019875449764015,-0.10401964597653669,-1.3140440810097014,Train
2019-07-26,15.202667236328125,249.5945587158203,-0.003408795800965758,0.00715295664325466,0.012012364947637652,-0.01542116074860341,-0.14439487154896363,-1.8240902908847716,Train
2019-07-29,15.718000411987305,249.14466857910156,0.03389755018959728,-0.0018024837521838366,-0.0013500827690126843,0.03524763295860996,-0.09451721613114783,-1.1940031831935356,Train
2019-07-30,16.150667190551758,248.541748046875,0.02752683338998274,-0.0024199616057011264,-0.0022714238945721775,0.02979825728455492,-0.07068872800051429,-0.8929861638265232,Train
2019-07-31,16.107332229614258,245.72528076171875,-0.002683168467668695,-0.011331968602011577,-0.015569064466137775,0.01288589599846908,-0.06768812900460959,-0.8550806382593471,Train
2019-08-01,15.59000015258789,243.66465759277344,-0.032117800120570084,-0.008385881837463471,-0.011173196856986875,-0.02094460326358321,0.04156602222944736,0.5250891307017455,Train
2019-08-02,15.62266731262207,241.8829803466797,0.002095391899579857,-0.007312005211159489,-0.009570861333607268,0.011666253233187126,0.06865343621123789,0.867275029129626,Train
2019-08-05,15.221332550048828,234.74732971191406,-0.025689260005491543,-0.029500424645580337,-0.04267828894359688,0.01698902893810534,0.05039483219073327,0.6366204223445198,Train
2019-08-06,15.383333206176758,237.77072143554688,0.010643000906475075,0.012879344473665233,0.020556730675100835,-0.00991372976862576,0.01068284513755259,0.13495267446411696,Train
2019-08-07,15.561332702636719,237.93275451660156,0.011570931609834023,0.0006814677605233577,0.00235623101943604,0.009214700590397983,0.007011649729481494,0.08857573719503632,Train
2019-08-08,15.886667251586914,242.57579040527344,0.020906599400388748,0.019514067737772978,0.030456427263583618,-0.00954982786319487,0.018406425129869834,0.2325219795490307,Train
2019-08-09,15.667332649230957,240.88414001464844,-0.013806206102418894,-0.006973698355465463,-0.009066072348165704,-0.00474013375425319,0.0020000381424295187,0.025265787613293417,Train
2019-08-12,15.267333030700684,238.05870056152344,-0.025530805242072074,-0.011729454056017108,-0.016162154070082133,-0.009368651171989942,-0.024357641967665763,-0.3077016361138586,Train
2019-08-13,15.666666984558105,241.748046875,0.02615610421639536,0.015497632746773293,0.024463488870303144,0.0016926153460922154,-0.012751296852947788,-0.16108270699741858,Train
2019-08-14,14.641332626342773,234.4683837890625,-0.06544687260065951,-0.03011260351444156,-0.04359172343338064,-0.02185514916727887,-0.04382114661062464,-0.5535773342252904,Train
2019-08-15,14.37600040435791,235.20626831054688,-0.018122136062087457,0.003147053387582588,0.006035140997920722,-0.02415727706000818,-0.05842859580743795,-0.7381081694874307,Train
2019-08-16,14.662667274475098,238.652587890625,0.01994065540164347,0.014652328804128256,0.023202207544146806,-0.0032615521425033364,-0.0569500141956881,-0.7194297612216698,Train
2019-08-19,15.121999740600586,241.58607482910156,0.03132666502806747,0.012291871478975924,0.019680159917008538,0.01164650511105893,-0.03593485791263922,-0.453952586540041,Train
2019-08-20,15.057332992553711,239.71441650390625,-0.00427633574634001,-0.007747376691803698,-0.010220480826400959,0.005944145080060949,-0.03168332817867049,-0.4002444871737104,Train
2019-08-21,14.722000122070312,241.6580352783203,-0.022270402776456533,0.008108059593413763,0.013437477803284612,-0.03570788057974114,-0.045536059591132765,-0.5752412346387923,Train
2019-08-22,14.8100004196167,241.5679931640625,0.00597746887764683,-0.0003726013668616801,0.0007834503428327927,0.005194018534814037,-0.016184763996310546,-0.20445650561710255,Train
2019-08-23,14.09333324432373,235.36822509765625,-0.048390759958635954,-0.02566469168866936,-0.03695497676367746,-0.011435783194958492,-0.0243589950487657,-0.3077187291177216,Train
2019-08-26,14.333333015441895,237.97772216796875,0.017029312154725806,0.01108687066501779,0.017882173479263033,-0.0008528613245372269,-0.03685836148436186,-0.46561888660115813,Train
2019-08-27,14.272000312805176,237.0419158935547,-0.004279025860254748,-0.003932327219072884,-0.004528030554299761,0.000249004694045013,-0.04255350187037779,-0.5375636182382144,Train
2019-08-28,14.37266731262207,238.68858337402344,0.007053461155446694,0.006946735450823027,0.011704661498085737,-0.004651200342639043,-0.011496821633275695,-0.14523535699244655,Train
2019-08-29,14.780667304992676,241.79293823242188,0.028387214669075345,0.013005879102034434,0.020745533490067976,0.007641681179007369,-0.009049158989082363,-0.11431488442482891,Train
